ID,camera_id,location,vehicle_number,vehicle_color,vehicle_speed,violation,fine_amount,date_of_violation,time_of_violation,plate_confidence,status,uploader_role,hash_proof,remarks,image_name,detection_confidence,Email,payment_date,payment_time,email
310.0,CAM001,"Mysore Road, Bengaluru",KA11EP6508,Unknown,0.0,Triple Ride,1500.0,2025-12-08,18:21:15,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,TripleRide.png,0.99,iampallavivasanth77@gmail.com,2025-12-08,12:48:12,iampallavivasanth77@gmail.com
310.0,CAM001,"Church Street, Bengaluru",KA04MT5326,Unknown,0.0,No Parking Violation,750.0,2025-12-08,18:24:59,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,NoParking.png,0.99,iampallavivasanth77@gmail.com,2025-12-08,18:34:29,iampallavivasanth77@gmail.com
310.0,CAM001,"J.C. Road, Bengaluru",KA03LU0720,Unknown,0.0,Wrong Lane,500.0,2025-12-08,18:34:41,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,BikeWrongLane.png,0.99,iampallavivasanth77@gmail.com,2025-12-08,18:34:29,iampallavivasanth77@gmail.com
310.0,CAM001,"Outer Ring Road, Bengaluru",KA01MG5243,Unknown,0.0,Overspeeding,1500.0,2025-12-08,18:35:04,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,Overspeeding.png,0.99,iampallavivasanth77@gmail.com,2025-12-08,18:35:16,iampallavivasanth77@gmail.com
310.0,CAM001,"J.C. Road, Bengaluru",KA03LU0720,Unknown,0.0,Wrong Lane,500.0,2025-12-08,18:37:30,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,BikeWrongLane.png,0.99,iampallavivasanth77@gmail.com,2025-12-08,18:38:38,iampallavivasanth77@gmail.com
310.0,CAM001,"J.C. Road, Bengaluru",KA03LU0720,Unknown,0.0,Wrong Lane,500.0,2025-12-08,18:38:57,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,BikeWrongLane.png,0.99,iampallavivasanth77@gmail.com,2025-12-08,18:53:40,iampallavivasanth77@gmail.com
310.0,CAM001,"MG Road, Bengaluru",KA02HS4075,Unknown,0.0,Signal Jump & Helmet Violation,1500.0,2025-12-08,19:27:10,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,SingleJumpandRidingWithoutHelmet.png,0.99,iampallavivasanth77@gmail.com,2025-12-08,19:31:54,iampallavivasanth77@gmail.com
310.0,CAM001,"Church Street, Bengaluru",KA04MT5326,Unknown,0.0,No Parking Violation,750.0,2025-12-08,19:39:44,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,NoParking.png,0.99,iampallavivasanth77@gmail.com,2025-12-08,19:40:06,iampallavivasanth77@gmail.com
310.0,CAM001,"Mysore Road, Bengaluru",KA11EP6508,Unknown,0.0,Triple Ride,1500.0,2025-12-09,14:17:14,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,TripleRide.png,0.99,iampallavivasanth77@gmail.com,2025-12-08,19:40:06,iampallavivasanth77@gmail.com
310.0,CAM001,Bengaluru,KA11EP6508,Unknown,0.0,Triple Ride,1500.0,2025-12-09,14:17:15,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,TripleRide.png,0.99,iampallavivasanth77@gmail.com,2025-12-08,19:40:06,iampallavivasanth77@gmail.com
310.0,CAM001,"Mysore Road, Bengaluru",KA11EP6508,Unknown,0.0,Triple Ride,1500.0,2025-12-09,14:17:15,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,TripleRide.png,0.99,pallavimahadeva87@gmail.com,2025-12-09,14:17:58,iampallavivasanth77@gmail.com
310.0,CAM001,"Mysore Road, Bengaluru",KA11EP6508,Unknown,0.0,Triple Ride,1500.0,2025-12-09,14:38:41,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,TripleRide.png,0.99,pallavimahadeva87@gmail.com,2025-12-09,14:17:58,iampallavivasanth77@gmail.com
310.0,CAM001,"MG Road, Bengaluru",KA05MU9243,Unknown,0.0,Signal Violation,1200.0,2025-12-09,14:44:11,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,SignalJump.png,0.99,pallavimahadeva87@gmail.com,2025-12-09,14:44:44,iampallavivasanth77@gmail.com
310.0,CAM001,"Outer Ring Road, Bengaluru",KA01MG5243,Unknown,0.0,Overspeeding,1500.0,2025-12-12,23:41:48,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,Overspeeding.png,0.99,iampallavivasanth77@gmail.com,2025-12-12,23:42:52,iampallavivasanth77@gmail.com
310.0,CAM001,"MG Road, Bengaluru",KA02HS4075,Unknown,0.0,Signal Jump & Helmet Violation,1500.0,2025-12-12,23:43:26,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,SingleJumpandRidingWithoutHelmet.png,0.99,iampallavivasanth77@gmail.com,2025-12-12,23:43:37,iampallavivasanth77@gmail.com
310.0,CAM001,"Church Street, Bengaluru",KA04MT5326,Unknown,0.0,No Parking Violation,750.0,2025-12-16,16:34:17,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,NoParking.png,0.99,iampallavivasanth77@gmail.com,2025-12-16,16:34:36,iampallavivasanth77@gmail.com
310.0,CAM001,"Richmond Road, Bengaluru",KA03MT1510,Unknown,0.0,Mobile While Driving,1200.0,2025-12-23,10:08:09,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,DrivingUsingMobile.png,0.99,iampallavivasanth77@gmail.com,2025-12-23,10:09:13,iampallavivasanth77@gmail.com
310.0,CAM001,"Richmond Road, Bengaluru",KA03MT1510,Unknown,0.0,Mobile While Driving,1200.0,2025-12-31,11:54:19,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,DrivingUsingMobile.png,0.99,iampallavivasanth77@gmail.com,2025-12-23,10:09:13,iampallavivasanth77@gmail.com
310.0,CAM001,"Outer Ring Road, Bengaluru",KA01MG5243,Unknown,0.0,Overspeeding,1500.0,2025-12-31,11:57:51,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,Overspeeding.png,0.99,iampallavivasanth77@gmail.com,2025-12-31,11:59:46,iampallavivasanth77@gmail.com
310.0,CAM001,"Outer Ring Road, Bengaluru",KA01MG5243,Unknown,0.0,Overspeeding,1500.0,2026-01-05,09:19:24,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,Overspeeding.png,0.99,iampallavivasanth77@gmail.com,2026-01-05,09:21:01,iampallavivasanth77@gmail.com
310.0,CAM001,"Mysore Road, Bengaluru",KA11EP6508,Unknown,0.0,Triple Ride,1500.0,2026-01-09,17:43:46,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,TripleRide.png,0.99,iampallavivasanth77@gmail.com,2026-01-05,09:21:01,iampallavivasanth77@gmail.com
310.0,CAM001,"J.C. Road, Bengaluru",KA03LU0720,Unknown,0.0,Wrong Lane,500.0,2026-01-25,19:58:51,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,BikeWrongLane.png,0.99,iampallavivasanth77@gmail.com,2026-01-05,09:21:01,iampallavivasanth77@gmail.com
310.0,CAM001,"Outer Ring Road, Bengaluru",KA51MD2723,Unknown,0.0,Overspeeding,1500.0,2026-03-16,11:40:17,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,OverSpeeding2.png,0.99,iampallavivasanth77@gmail.com,2026-01-05,09:21:01,iampallavivasanth77@gmail.com
310.0,CAM001,"Richmond Road, Bengaluru",KA03MT1510,Unknown,0.0,Mobile While Driving,1200.0,2026-03-16,14:49:49,0.0,Pending,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,DrivingUsingMobile.png,0.99,iampallavivasanth77@gmail.com,2026-01-05,09:21:01,iampallavivasanth77@gmail.com
310.0,CAM001,"Richmond Road, Bengaluru",KA03MT1510,Unknown,0.0,Mobile While Driving,1200.0,2026-03-16,14:53:14,0.0,Paid,System,151141b60f5f0c418990a891a21f48901cb6f89b772039aee3814c0570a5c209,Auto-detected via system,DrivingUsingMobile.png,0.99,iampallavivasanth77@gmail.com,2026-03-16,14:56:31,iampallavivasanth77@gmail.com
